location,year,category,rank,query,query_en
Uganda,2012,What is...?,2,What is technology,What is technology
Uganda,2012,What is...?,3,What is planning,What is planning
Uganda,2012,What is...?,4,What is ethics,What is ethics
Uganda,2012,What is...?,5,What is language,What is language
Uganda,2012,What is...? (Business Finance Focus),1,What is equity,What is equity
Uganda,2012,What is...? (Business Finance Focus),2,What is advertising,What is advertising
Uganda,2012,What is...? (Business Finance Focus),3,What is performance,What is performance
Uganda,2012,What is...? (Business Finance Focus),4,What is procurement,What is procurement
Uganda,2012,What is...? (Business Finance Focus),5,What is accounting,What is accounting
Uganda,2012,What is...? (Health Focus),1,What is ovulation,What is ovulation
Uganda,2012,What is...? (Health Focus),2,What is HIV,What is HIV
Uganda,2012,What is...? (Health Focus),3,What is hygiene,What is hygiene
Uganda,2012,What is...? (Health Focus),4,What is malaria,What is malaria
Uganda,2012,What is...? (Health Focus),5,What is circumcision,What is circumcision
Uganda,2012,What is...? (Technology),1,What is software,What is software
Uganda,2012,What is...? (Technology),2,What is url,What is url
Uganda,2012,What is...? (Technology),3,What is ICT,What is ICT
Uganda,2012,What is...? (Technology),4,What is computer,What is computer
Uganda,2012,What is...? (Technology),5,What is google,What is google
Ukraine,2012,Люди,1,Оксана Макар,Oksana Makar
Ukraine,2012,Люди,2,Вітні Х'юстон,Whitney Houston
Ukraine,2012,Люди,3,Марина Голуб,Marina Golub
Ukraine,2012,Люди,4,Pussy Riot,Pussy Riot
Ukraine,2012,Люди,5,Богдан Ступка,Bohdan Stupka
Ukraine,2012,Місця для поїздок,1,Криму,Crimea
Ukraine,2012,Місця для поїздок,2,Туреччина,Turkey
Ukraine,2012,Місця для поїздок,3,Карпати,Carpathians
Ukraine,2012,Місця для поїздок,4,Болгарія,Bulgaria
Ukraine,2012,Місця для поїздок,5,Єгипет,Egypt
Ukraine,2012,Події 2012,1,Евро 2012,Euro 2012
Ukraine,2012,Події 2012,2,Євробачення 2012,Eurovision 2012
Ukraine,2012,Події 2012,3,Оксана Макар,Oksana Makar
Ukraine,2012,Події 2012,4,Вибори 2012,2012 elections
Ukraine,2012,Події 2012,5,Олімпіада 2012,Olympics 2012
Ukraine,2012,Покупки,1,Авто,Auto
Ukraine,2012,Покупки,2,Телефон,Telephone
Ukraine,2012,Покупки,3,Ноутбук,Laptop
Ukraine,2012,Покупки,4,iPhone 5,iPhone 5
Ukraine,2012,Покупки,5,Велосипед,Bicycle
Ukraine,2012,Пошукові запити,1,Дивитися фільми онлайн,Watch movies online
Ukraine,2012,Пошукові запити,2,Евро 2012,Euro 2012
Ukraine,2012,Пошукові запити,3,Ютюб,YouTube
Ukraine,2012,Пошукові запити,4,ЦВК,CEC
Ukraine,2012,Пошукові запити,5,Євробачення 2012,Eurovision 2012
Ukraine,2012,Українські співаки,1,Ани Лорак,Ani Lorak
Ukraine,2012,Українські співаки,2,Потап и Настя,Potap and Nastya
Ukraine,2012,Українські співаки,3,Бумбокс,Boombox
Ukraine,2012,Українські співаки,4,Ёлка,Christmas tree
Ukraine,2012,Українські співаки,5,Океан Ельзи,Elsa's ocean
Ukraine,2012,Фільми,1,Мадагаскар 3,Madagascar 3
Ukraine,2012,Фільми,2,Як вкрасти хмарочос,How to steal a skyscraper
Ukraine,2012,Фільми,3,Третій зайвий,The third is redundant
Ukraine,2012,Фільми,4,Джон Картер,John Carter
Ukraine,2012,Фільми,5,Льодовиковий період 4,Ice age 4
Ukraine,2012,Чому…,1,Чому небо блакитне,Why is the sky blue?
Ukraine,2012,Чому…,2,Чому путін краб,Why poutine crab
Ukraine,2012,Чому…,3,Чому я дурна,Why am I stupid?
Ukraine,2012,Чому…,4,Чому люки круглі,Why are the hatches round?
Ukraine,2012,Чому…,5,Чому випадає волосся,Why does hair fall out?
Ukraine,2012,Що таке…,1,Що таке кохання,What is love
Ukraine,2012,Що таке…,2,Що таке щастя,What is happiness?
Ukraine,2012,Що таке…,3,Що таке бро,What is bro
Ukraine,2012,Що таке…,4,Що таке имхо,What is IMHO
Ukraine,2012,Що таке…,5,Що таке 228,What is 228
Ukraine,2012,Як…,1,Як схуднути,How to lose weight
Ukraine,2012,Як…,2,Як кинути палити,How to quit smoking
Ukraine,2012,Як…,3,Як правильно цілуватися,How to kiss properly
Ukraine,2012,Як…,4,Як варити рис,How to cook rice
Ukraine,2012,Як…,5,Як зробити скріншот,How to take a screenshot
Ukraine,2012,Їжа та напої,1,Бліни,Pancakes
Ukraine,2012,Їжа та напої,2,Піца,Pizza
Ukraine,2012,Їжа та напої,3,Шарлотка,Charlotte
Ukraine,2012,Їжа та напої,4,Солянка,Solyanka
Ukraine,2012,Їжа та напої,5,Сирники,Cheesecakes
United Arab Emirates,2012,Fashion Labels,1,Isabel Marant,Isabel Marant
United Arab Emirates,2012,Fashion Labels,2,Michael Kors,Michael Kors
United Arab Emirates,2012,Fashion Labels,3,Bershka,Bershka
United Arab Emirates,2012,Fashion Labels,4,Ice Watch,Ice Watch
United Arab Emirates,2012,Fashion Labels,5,Nike,Nike
United Arab Emirates,2012,Food & Drinks,1,بقلاوة,Baklava
United Arab Emirates,2012,Food & Drinks,2,العرقسوس,Licorice
United Arab Emirates,2012,Food & Drinks,3,فيتوتشيني,Fettuccine
United Arab Emirates,2012,Food & Drinks,4,الخروب,Carob
United Arab Emirates,2012,Food & Drinks,5,كبسة الدجاج,Chicken Kabsa
United Arab Emirates,2012,People,1,Whitney Houston,Whitney Houston
United Arab Emirates,2012,People,2,شما حمدان,You are Hamdan
United Arab Emirates,2012,People,3,Kate Middelton,Kate Middleton
United Arab Emirates,2012,People,4,يوسف القرضاوي,Yusuf Al-Qaradawi
United Arab Emirates,2012,People,5,فيليكس بومجارتنر,Felix Baumgartner
United Arab Emirates,2012,Searches,1,Gangnam Style,Gangnam Style
United Arab Emirates,2012,Searches,2,iPad 3,iPad 3
United Arab Emirates,2012,Searches,3,Olympics 2012,Olympics 2012
United Arab Emirates,2012,Searches,4,Samsung Galaxy S3,Samsung Galaxy S3
United Arab Emirates,2012,Searches,5,The Avengers,The Avengers
United Arab Emirates,2012,Travel Destinations,1,العين السخنة,Ain Sokhna
United Arab Emirates,2012,Travel Destinations,2,الرياض,Riyadh
United Arab Emirates,2012,Travel Destinations,3,اسطنبول,Istanbul
United Arab Emirates,2012,Travel Destinations,4,فيينا,Vienna
United Arab Emirates,2012,Travel Destinations,5,اشبيلية,Seville
United Kingdom,2012,Fashion Labels,1,Stella McCartney,Stella McCartney
United Kingdom,2012,Fashion Labels,2,Karl Lagerfeld,Karl Lagerfeld
United Kingdom,2012,Fashion Labels,3,Victoria's Secret,Victoria's Secret
United Kingdom,2012,Fashion Labels,4,Alice Temperley,Alice Temperley
United Kingdom,2012,Fashion Labels,5,Versace,Versace
United Kingdom,2012,Global Football Players,1,Lionel Messi,Lionel Messi
United Kingdom,2012,Global Football Players,2,Franck Ribéry,Franck Ribery
United Kingdom,2012,Global Football Players,3,Lucas Moura,Lucas Moura
United Kingdom,2012,Global Football Players,4,Jan Vertonghen,Jan Vertonghen
United Kingdom,2012,Global Football Players,5,Robin van Persie,Robin van Persie
United Kingdom,2012,How to...,1,How to draw,How to draw
United Kingdom,2012,How to...,2,How to kiss,How to kiss
United Kingdom,2012,How to...,3,How to make,How to make
United Kingdom,2012,How to...,4,How to crochet,How to crochet
United Kingdom,2012,How to...,5,How to knit,How to knit
United Kingdom,2012,Image Searches,1,Facebook,Facebook
United Kingdom,2012,Image Searches,2,YouTube,YouTube
United Kingdom,2012,Image Searches,3,One Direction,One Direction
United Kingdom,2012,Image Searches,4,Nicki Minaj,Nicki Minaj
United Kingdom,2012,Image Searches,5,Justin Bieber,Justin Bieber
United Kingdom,2012,Music Artists,1,Lucy Spraggan,Lucy Spraggan
United Kingdom,2012,Music Artists,2,The Military Wives,The Military Wives
United Kingdom,2012,Music Artists,3,Will.i.am,Will.i.am
United Kingdom,2012,Music Artists,4,Emeli Sande,Emeli Sande
United Kingdom,2012,Music Artists,5,PSY,PSY
United Kingdom,2012,News,1,Euro 2012,Euro 2012
United Kingdom,2012,News,2,Olympics,Olympics
United Kingdom,2012,News,3,Hurricane Sandy,Hurricane Sandy
United Kingdom,2012,News,4,Olympic torch route,Olympic torch route
United Kingdom,2012,News,5,Eurovision 2012,Eurovision 2012
United Kingdom,2012,People,1,Whitney Houston,Whitney Houston
United Kingdom,2012,People,2,Kate Middleton,Kate Middleton
United Kingdom,2012,People,3,Gary Barlow,Gary Barlow
United Kingdom,2012,People,4,Tulisa,Tulisa
United Kingdom,2012,People,5,Jessica Ennis,Jessica Ennis
United Kingdom,2012,Politicians,1,Jeremy Hunt,Jeremy Hunt
United Kingdom,2012,Politicians,2,Boris Johnson,Boris Johnson
United Kingdom,2012,Politicians,3,Justine Greening,Justine Greening
United Kingdom,2012,Politicians,4,Alex Salmond,Alex Salmond
United Kingdom,2012,Politicians,5,Michael Gove,Michael Gove
United Kingdom,2012,Searches,1,Euro 2012,Euro 2012
United Kingdom,2012,Searches,2,Olympic tickets,Olympic tickets
United Kingdom,2012,Searches,3,Whitney Houston,Whitney Houston
United Kingdom,2012,Searches,4,Kate Middleton,Kate Middleton
United Kingdom,2012,Searches,5,April Jones,April Jones
United Kingdom,2012,Songs,1,Gangnam Style,Gangnam Style
United Kingdom,2012,Songs,2,Call Me Maybe,Call Me Maybe
United Kingdom,2012,Songs,3,Blow Me One Last Kiss,Blow Me One Last Kiss
United Kingdom,2012,Songs,4,Beneath Your Beautiful,Beneath Your Beautiful
United Kingdom,2012,Songs,5,The Official Olympic Song,The Official Olympic Song
United Kingdom,2012,Sports,1,Synchronized Swimming,Synchronized Swimming
United Kingdom,2012,Sports,2,Murderball,Murderball
United Kingdom,2012,Sports,3,Wheelchair Basketball,Wheelchair Basketball
United Kingdom,2012,Sports,4,Volleyball,Volleyball
United Kingdom,2012,Sports,5,Archery,Archery
United Kingdom,2012,Travel Destinations,1,Rio de Janeiro,Rio de Janeiro
United Kingdom,2012,Travel Destinations,2,Greece,Greece
United Kingdom,2012,Travel Destinations,3,Brazil,Brazil
United Kingdom,2012,Travel Destinations,4,Dubai,Dubai
United Kingdom,2012,Travel Destinations,5,Paris,Paris
United Kingdom,2012,TV Shows,1,Mike the Knight,Mike the Knight
United Kingdom,2012,TV Shows,2,Homeland,Homeland
United Kingdom,2012,TV Shows,3,Towie,Towie
United Kingdom,2012,TV Shows,4,The Jonathon Ross Show,The Jonathon Ross Show
United Kingdom,2012,TV Shows,5,Celebrity Big Brother,Celebrity Big Brother
United Kingdom,2012,What is...?,1,What is Love,What is Love
United Kingdom,2012,What is...?,2,What is iCloud,What is iCloud
United Kingdom,2012,What is...?,3,What is 3G,What is 3G
United Kingdom,2012,What is...?,4,What is Scientology,What is Scientology
United Kingdom,2012,What is...?,5,What is Instagram,What is Instagram
United States,2012,Annual Events of 2012,1,Super Bowl 2012,Super Bowl 2012
United States,2012,Annual Events of 2012,2,Euro 2012,Euro 2012
United States,2012,Annual Events of 2012,3,Fathers Day 2012,Fathers Day 2012
United States,2012,Annual Events of 2012,4,Mothers Day 2012,Mothers Day 2012
United States,2012,Annual Events of 2012,5,Thanksgiving 2012,Thanksgiving 2012
United States,2012,Apparel Brands,1,Tory Burch,Tory Burch
United States,2012,Apparel Brands,2,J Crew,J Crew
United States,2012,Apparel Brands,3,Fubu,Fubu
United States,2012,Apparel Brands,4,Uniqlo,Uniqlo
United States,2012,Apparel Brands,5,Adidas,Adidas
United States,2012,Athletes,1,Jeremy Lin,Jeremy Lin
United States,2012,Athletes,2,Peyton Manning,Peyton Manning
United States,2012,Athletes,3,Michael Phelps,Michael Phelps
United States,2012,Athletes,4,Ryan Lochte,Ryan Lochte
United States,2012,Athletes,5,Tim Tebow,Tim Tebow
United States,2012,Authors,1,Charles Duhigg,Charles Duhigg
United States,2012,Authors,2,William Landay,William Landay
United States,2012,Authors,3,Brian Souza,Brian Souza
United States,2012,Authors,4,ML Stedman,ML Stedman
United States,2012,Authors,5,EL James,James
United States,2012,Books,1,Fifty Shades Darker,Fifty Shades Darker
United States,2012,Books,2,Bared to You,Bared to You
United States,2012,Books,3,Fifty Shades Freed,Fifty Shades Freed
United States,2012,Books,4,The Casual Vacancy,The Casual Vacancy
United States,2012,Books,5,Defending Jacob,Defending Jacob
United States,2012,Calorie Searches,1,Zumba Calories Burned,Zumba Calories Burned
United States,2012,Calorie Searches,2,Paczki Calories,Calories Packs
United States,2012,Calorie Searches,3,Cantina Bowl Calories,Cantina Bowl Calories
United States,2012,Calorie Searches,4,Starbucks Refreshers Calories,Starbucks Refreshers Calories
United States,2012,Calorie Searches,5,Naked Calories,Naked Calories
United States,2012,Colleges & Universities,1,Lehigh University,Lehigh University
United States,2012,Colleges & Universities,2,University of Illinois at Urbana-Champaign,University of Illinois at Urbana-Champaign
United States,2012,Colleges & Universities,3,Otterbein University,Otterbein University
United States,2012,Colleges & Universities,4,Creighton University,Creighton University
United States,2012,Colleges & Universities,5,Hillsdale College,Hillsdale College
United States,2012,Diets,1,Michael Phelps diet,Michael Phelps diet
United States,2012,Diets,2,Beyond diet,Beyond diet
United States,2012,Diets,3,Raspberry Ketone diet,Raspberry Ketone diet
United States,2012,Diets,4,Pink Method diet,Pink Method diet
United States,2012,Diets,5,Adriana Lima diet,Adriana Lima diet
United States,2012,Donations,1,Donate to Obama,Donate to Obama
United States,2012,Donations,2,Donate to Sandy,Donate to Sandy
United States,2012,Donations,3,Donate to Romney,Donate to Romney
United States,2012,Donations,4,Donate to KONY,Donate to KONY
United States,2012,Donations,5,Donate to Karen Klein,Donate to Karen Klein
United States,2012,Election Issues,1,Abortion,Abortion
United States,2012,Election Issues,2,Gay Marriage,Gay Marriage
United States,2012,Election Issues,3,Immigration,Immigration
United States,2012,Election Issues,4,Gas Prices,Gas Prices
United States,2012,Election Issues,5,Social Security,Social Security
United States,2012,Endangered Species,1,Braken Bat Cave Meshweaver,Vomiting Bat Cave Meshweaver
United States,2012,Endangered Species,2,Hooded Crane,Hooded Crane
United States,2012,Endangered Species,3,Falcated Duck,Falcated Duck
United States,2012,Endangered Species,4,Costa Rican Variable Harlequin Toad,Costa Rican Variable Harlequin Toad
United States,2012,Endangered Species,5,Gooty Tarantula,Gooty Tarantula
United States,2012,Events of 2012,1,Hurricane Sandy,Hurricane Sandy
United States,2012,Events of 2012,2,Presidential Election,Presidential Election
United States,2012,Events of 2012,3,Super Bowl,Super Bowl
United States,2012,Events of 2012,4,Olympics,Olympics
United States,2012,Events of 2012,5,UEFA Euro 2012,UEFA Euro 2012
United States,2012,Food Delivery,1,Burger King Delivery,Burger King Delivery
United States,2012,Food Delivery,2,Pizza Delivery,Pizza Delivery
United States,2012,Food Delivery,3,Nola Food Delivery,Nola Food Delivery
United States,2012,Food Delivery,4,Healthy Delivery Options,Healthy Delivery Options
United States,2012,Food Delivery,5,Tomato Soup Delivery,Tomato Soup Delivery
United States,2012,Google Doodles of 2012,1,Soccer Doodle,Soccer Doodle
United States,2012,Google Doodles of 2012,2,Moog Doodle,Moog Doodle
United States,2012,Google Doodles of 2012,3,Turing Doodle,Turing Doodle
United States,2012,Google Doodles of 2012,4,Halloween Doodle,Halloween Doodle
United States,2012,Google Doodles of 2012,5,Nemo Doodle,Nemo Doodle
United States,2012,Halloween Costumes,1,Katniss Everdeen costume,Katniss Everdeen costume
United States,2012,Halloween Costumes,2,Slender Man costume,Slender Man costume
United States,2012,Halloween Costumes,3,Bane costume,Bane costume
United States,2012,Halloween Costumes,4,Gangnam Style costume,Gangnam Style costume
United States,2012,Halloween Costumes,5,Hawkeye costume,Hawkeye costume
United States,2012,Health Issues,1,Hemorrhoid,Hemorrhoid
United States,2012,Health Issues,2,Gastroesophageal Reflux Disease,Gastroesophageal Reflux Disease
United States,2012,Health Issues,3,Sexually Transmitted Disease,Sexually Transmitted Disease
United States,2012,Health Issues,4,Diaper Rash,Diaper Rash
United States,2012,Health Issues,5,Diarrhea,Diarrhea
United States,2012,How to...,1,How to love,How to love
United States,2012,How to...,2,How to rock,How to rock
United States,2012,How to...,3,How to vote,How to vote
United States,2012,How to...,4,How to install,How to install
United States,2012,How to...,5,How to hate,How to hate
United States,2012,Hybrid Card,1,Fisker Karma Hybrid,Fisker Karma Hybrid
United States,2012,Hybrid Card,2,Camry Hybrid,Camry Hybrid
United States,2012,Hybrid Card,3,Jetta Hybrid,Jetta Hybrid
United States,2012,Hybrid Card,4,BMW Hybrid,BMW hybrid
United States,2012,Hybrid Card,5,Ford Fusion Hybrid,Ford Fusion Hybrid
United States,2012,Jewelry Brands,1,Michael Kors jewelry,Michael Kors jewelry
United States,2012,Jewelry Brands,2,Lana Jewelry,Lana Jewelry
United States,2012,Jewelry Brands,3,Scott Kay Bridal,Scott Kay Bridal
United States,2012,Jewelry Brands,4,Henri Daussi,Henri Daussi
United States,2012,Jewelry Brands,5,Bergio,Bergio
United States,2012,Mobile\\Tablet Apps,1,Temple Run,Temple Run
United States,2012,Mobile\\Tablet Apps,2,Instagram,Instagram
United States,2012,Mobile\\Tablet Apps,3,Logo Quiz,Logo Quiz
United States,2012,Mobile\\Tablet Apps,4,Draw Something,Draw Something
United States,2012,Mobile\\Tablet Apps,5,Socialcam,Socialcam
United States,2012,Museums,1,Metropolitan Museum of Art,Metropolitan Museum of Art
United States,2012,Museums,2,Philadelphia Museum of Art,Philadelphia Museum of Art
United States,2012,Museums,3,National Gallery of Art,National Gallery of Art
United States,2012,Museums,4,De Young Museum,De Young Museum
United States,2012,Museums,5,Museum of Science Boston,Museum of Science Boston
United States,2012,News Sources,1,NBC News,NBC News
United States,2012,News Sources,2,FiveThirtyEight Blog,FiveThirtyEight Blog
United States,2012,News Sources,3,Chi Magazine,Chi Magazine
United States,2012,News Sources,4,ESPN,ESPN
United States,2012,News Sources,5,TMZ,TMZ
United States,2012,NFL Teams,1,Dallas Cowboys,Dallas Cowboys
